,code,name,year,report_date,divi,shares
79,600078,澄星股份,2015,2016-04-29,0.2,0.0
80,603936,博敏电子,2015,2016-04-28,0.5,0.0
81,603838,四通股份,2015,2016-04-28,1.3,10.0
82,603616,韩建河山,2015,2016-04-28,0.4,10.0
83,603589,口子窖,2015,2016-04-28,3.5,0.0
84,603611,诺力股份,2015,2016-04-28,2.5,0.0
85,300439,美康生物,2015,2016-04-28,1.0,0.0
86,603222,济民制药,2015,2016-04-28,0.7,10.0
87,300300,汉鼎宇佑,2015,2016-04-28,0.7,0.0
88,603518,维格娜丝,2015,2016-04-28,1.2,0.0
89,300199,翰宇药业,2015,2016-04-28,0.3,0.0
90,601616,广电电气,2015,2016-04-28,0.5,0.0
91,601933,永辉超市,2015,2016-04-28,1.5,10.0
92,601369,陕鼓动力,2015,2016-04-28,2.0,0.0
93,002476,宝莫股份,2015,2016-04-28,0.3,0.0
94,601669,中国电建,2015,2016-04-28,0.8,0.0
95,002225,濮耐股份,2015,2016-04-28,0.3,0.0
96,601006,大秦铁路,2015,2016-04-28,4.5,0.0
97,601009,南京银行,2015,2016-04-28,4.0,8.0
98,601166,兴业银行,2015,2016-04-28,6.1,0.0
99,600981,汇鸿集团,2015,2016-04-28,0.3,0.0
100,600594,益佰制药,2015,2016-04-28,0.2,0.0
101,600527,江南高纤,2015,2016-04-28,0.9,0.0
102,600020,中原高速,2015,2016-04-28,1.6,0.0
103,000966,长源电力,2015,2016-04-28,2.6,10.0
104,000876,新希望,2015,2016-04-28,5.5,10.0
105,000782,美达股份,2015,2016-04-28,0.2,0.0
106,000705,浙江震元,2015,2016-04-28,0.3,0.0
107,000672,上峰水泥,2015,2016-04-28,0.3,0.0
108,000568,泸州老窖,2015,2016-04-28,8.0,0.0
109,600838,上海九百,2015,2016-04-28,0.7,0.0
110,600834,申通地铁,2015,2016-04-28,0.5,0.0
111,600803,新奥股份,2015,2016-04-28,1.0,0.0
112,600779,水井坊,2015,2016-04-28,0.8,0.0
113,600774,汉商集团,2015,2016-04-28,0.4,0.0
114,000153,丰原药业,2015,2016-04-28,1.0,0.0
115,600750,江中药业,2015,2016-04-28,4.0,0.0
116,600683,京投发展,2015,2016-04-28,1.3,0.0
117,600648,外高桥,2015,2016-04-28,1.5,0.0
118,600614,鹏起科技,2015,2016-04-28,0.1,0.0
119,600612,老凤祥,2015,2016-04-28,9.6,0.0
120,600549,厦门钨业,2015,2016-04-28,2.0,0.0
121,600456,宝钛股份,2015,2016-04-28,0.5,0.0
122,600388,龙净环保,2015,2016-04-28,1.6,0.0
123,600313,农发种业,2015,2016-04-28,0.6,15.0
124,600280,中央商场,2015,2016-04-28,0.3,0.0
125,600255,鑫科材料,2015,2016-04-28,0.2,0.0
126,600216,浙江医药,2015,2016-04-28,0.5,0.0
127,600215,长春经开,2015,2016-04-28,0.0,0.0
128,600210,紫江企业,2015,2016-04-28,0.5,0.0
129,600108,亚盛集团,2015,2016-04-28,0.1,0.0
130,600105,永鼎股份,2015,2016-04-28,0.4,10.0
131,600088,中视传媒,2015,2016-04-28,0.2,0.0
132,603999,读者传媒,2015,2016-04-27,1.3,2.0
133,300461,田中精机,2015,2016-04-27,1.5,0.0
134,601368,绿城水务,2015,2016-04-27,1.0,0.0
135,002617,露笑科技,2015,2016-04-27,0.4,7.0
136,300270,中威电子,2015,2016-04-27,0.3,0.0
137,300179,四方达,2015,2016-04-27,0.5,0.0
138,300055,万邦达,2015,2016-04-27,0.2,0.0
139,002327,富安娜,2015,2016-04-27,1.0,0.0
140,601908,京运通,2015,2016-04-27,0.4,0.0
141,300082,奥克股份,2015,2016-04-27,0.5,0.0
142,002054,德美化工,2015,2016-04-27,1.2,0.0
143,300342,天银机电,2015,2016-04-27,3.0,5.0
144,601169,北京银行,2015,2016-04-27,2.5,2.0
145,000166,申万宏源,2015,2016-04-27,1.5,3.5
146,002048,宁波华翔,2015,2016-04-27,1.0,0.0
147,002036,联创电子,2015,2016-04-27,0.3,0.0
148,600485,信威集团,2015,2016-04-27,0.1,0.0
149,600573,惠泉啤酒,2015,2016-04-27,0.3,0.0
150,000990,诚志股份,2015,2016-04-27,0.3,0.0
151,000686,东北证券,2015,2016-04-27,2.0,0.0
152,000668,荣丰控股,2015,2016-04-27,0.2,0.0
153,000601,韶能股份,2015,2016-04-27,1.5,0.0
154,000544,中原环保,2015,2016-04-27,0.4,0.0
155,600637,东方明珠,2015,2016-04-27,2.3,0.0
156,600596,新安股份,2015,2016-04-27,0.5,0.0
157,600580,卧龙电气,2015,2016-04-27,0.7,0.0
158,600201,生物股份,2015,2016-04-27,4.0,0.0
159,600060,海信电器,2015,2016-04-27,3.4,0.0
160,300478,杭州高新,2015,2016-04-26,1.5,0.0
161,300471,厚普股份,2015,2016-04-26,6.0,0.0
162,603567,珍宝岛,2015,2016-04-26,5.0,10.0
163,601900,南方传媒,2015,2016-04-26,1.4,0.0
164,603355,莱克电气,2015,2016-04-26,1.9,0.0
165,300404,博济医药,2015,2016-04-26,0.5,0.0
166,300447,全信股份,2015,2016-04-26,1.5,10.0
167,002766,索菱股份,2015,2016-04-26,1.1,0.0
168,603997,继峰股份,2015,2016-04-26,1.3,0.0
169,300456,耐威科技,2015,2016-04-26,1.2,10.0
170,603227,雪峰科技,2015,2016-04-26,1.8,10.0
171,300459,金科娱乐,2015,2016-04-26,0.8,0.0
172,603017,中衡设计,2015,2016-04-26,1.5,10.0
173,002780,三夫户外,2015,2016-04-26,1.0,0.0
174,002749,国光股份,2015,2016-04-26,10.0,0.0
175,002781,奇信股份,2015,2016-04-26,0.6,0.0
176,002759,天际股份,2015,2016-04-26,1.2,15.0
177,603088,宁波精达,2015,2016-04-26,1.1,0.0
178,300399,京天利,2015,2016-04-26,0.4,0.0
179,300499,高澜股份,2015,2016-04-26,2.0,0.0
180,603555,贵人鸟,2015,2016-04-26,4.5,0.0
181,300409,道氏技术,2015,2016-04-26,1.5,10.0
182,300385,雪浪环境,2015,2016-04-26,1.0,0.0
183,300379,东方通,2015,2016-04-26,1.3,0.0
184,300302,同有科技,2015,2016-04-26,0.5,11.0
185,300292,吴通控股,2015,2016-04-26,1.0,0.0
186,300483,沃施股份,2015,2016-04-26,1.2,0.0
187,300364,中文在线,2015,2016-04-26,0.2,10.0
188,002656,摩登大道,2015,2016-04-26,1.1,6.0
189,300297,蓝盾股份,2015,2016-04-26,0.0,0.0
190,002639,雪人股份,2015,2016-04-26,0.1,0.0
191,603001,奥康国际,2015,2016-04-26,7.5,0.0
192,300280,南通锻压,2015,2016-04-26,0.2,0.0
193,002631,德尔未来,2015,2016-04-26,0.3,0.0
194,300266,兴源环境,2015,2016-04-26,0.2,1.0
195,300273,和佳股份,2015,2016-04-26,0.5,0.0
196,002627,宜昌交运,2015,2016-04-26,1.5,0.0
197,601566,九牧王,2015,2016-04-26,5.0,0.0
198,300201,海伦哲,2015,2016-04-26,0.2,0.0
199,300345,红宇新材,2015,2016-04-26,0.3,0.0
200,601789,宁波建工,2015,2016-04-26,1.2,10.0
201,300183,东软载波,2015,2016-04-26,2.0,0.0
202,300178,腾邦国际,2015,2016-04-26,0.3,0.0
203,300497,富祥股份,2015,2016-04-26,5.0,0.0
204,300194,福安药业,2015,2016-04-26,1.0,0.0
205,601890,亚星锚链,2015,2016-04-26,0.5,0.0
206,300155,安居宝,2015,2016-04-26,0.2,0.0
207,300168,万达信息,2015,2016-04-26,0.7,0.0
208,300158,振东制药,2015,2016-04-26,6.0,0.0
209,300154,瑞凌股份,2015,2016-04-26,1.5,0.0
210,002511,中顺洁柔,2015,2016-04-26,0.5,0.0
211,300137,先河环保,2015,2016-04-26,0.5,0.0
212,300329,海伦钢琴,2015,2016-04-26,0.2,0.0
213,002493,荣盛石化,2015,2016-04-26,0.3,0.0
214,600998,九州通,2015,2016-04-26,1.3,0.0
215,300123,太阳鸟,2015,2016-04-26,0.2,0.0
216,601098,中南传媒,2015,2016-04-26,2.9,0.0
217,603116,红蜻蜓,2015,2016-04-26,0.8,0.0
218,300109,新开源,2015,2016-04-26,1.0,0.0
219,300305,裕兴股份,2015,2016-04-26,1.4,10.0
220,601208,东材科技,2015,2016-04-26,0.6,0.0
221,300152,科融环境,2015,2016-04-26,0.0,0.0
222,300272,开能环保,2015,2016-04-26,0.7,0.0
223,002573,清新环境,2015,2016-04-26,1.0,0.0
224,300063,天龙集团,2015,2016-04-26,0.2,0.0
225,002411,必康股份,2015,2016-04-26,0.7,0.0
226,601188,龙江交通,2015,2016-04-26,0.6,0.0
227,002390,信邦制药,2015,2016-04-26,0.3,0.0
228,300048,合康新能,2015,2016-04-26,0.5,10.0
229,300030,阳普医疗,2015,2016-04-26,0.3,0.0
230,002351,漫步者,2015,2016-04-26,2.0,10.0
231,300004,南风股份,2015,2016-04-26,0.3,0.0
232,002319,乐通股份,2015,2016-04-26,0.1,0.0
233,002314,南山控股,2015,2016-04-26,1.9,0.0
234,300252,金信诺,2015,2016-04-26,0.7,0.0
235,300321,同大股份,2015,2016-04-26,3.6,10.0
236,300264,佳创视讯,2015,2016-04-26,0.0,8.0
237,002489,浙江永强,2015,2016-04-26,0.3,0.0
238,601798,蓝科高新,2015,2016-04-26,0.2,0.0
239,300445,康斯特,2015,2016-04-26,0.9,10.0
240,300002,神州泰岳,2015,2016-04-26,0.5,0.0
241,002266,浙富控股,2015,2016-04-26,0.1,0.0
242,002244,滨江集团,2015,2016-04-26,0.3,0.0
243,002550,千红制药,2015,2016-04-26,1.5,10.0
244,002304,洋河股份,2015,2016-04-26,18.0,0.0
245,002705,新宝股份,2015,2016-04-26,3.0,3.0
246,300446,乐凯新材,2015,2016-04-26,6.0,10.0
247,002129,中环股份,2015,2016-04-26,0.2,0.0
248,002104,恒宝股份,2015,2016-04-26,1.0,0.0
249,002098,浔兴股份,2015,2016-04-26,0.8,0.0
250,601015,陕西黑猫,2015,2016-04-26,0.0,5.0
251,300180,华峰超纤,2015,2016-04-26,0.3,0.0
252,002263,大东南,2015,2016-04-26,0.3,10.0
253,002065,东华软件,2015,2016-04-26,1.5,0.0
254,601677,明泰铝业,2015,2016-04-26,1.1,0.0
255,002217,合力泰,2015,2016-04-26,0.2,0.0
256,300189,神农基因,2015,2016-04-26,0.0,0.0
257,002142,宁波银行,2015,2016-04-26,4.5,0.0
258,002063,远光软件,2015,2016-04-26,0.5,0.0
259,002040,南京港,2015,2016-04-26,0.2,0.0
260,002038,双鹭药业,2015,2016-04-26,2.0,0.0
261,002037,久联发展,2015,2016-04-26,0.5,0.0
262,002026,山东威达,2015,2016-04-26,0.6,0.0
263,600143,金发科技,2015,2016-04-26,1.0,0.0
264,000983,西山煤电,2015,2016-04-26,0.0,0.0
265,000979,中弘股份,2015,2016-04-26,0.1,0.0
266,000758,中色股份,2015,2016-04-26,0.5,10.0
267,000748,长城信息,2015,2016-04-26,0.5,0.0
268,000725,京东方A,2015,2016-04-26,0.1,0.0
269,000707,双环科技,2015,2016-04-26,0.1,0.0
270,000596,古井贡酒,2015,2016-04-26,1.0,0.0
271,000545,金浦钛业,2015,2016-04-26,0.3,0.0
272,600863,内蒙华电,2015,2016-04-26,0.6,0.0
273,600851,海欣股份,2015,2016-04-26,0.7,0.0
274,600850,华东电脑,2015,2016-04-26,3.5,3.0
275,600809,山西汾酒,2015,2016-04-26,3.2,0.0
276,000422,湖北宜化,2015,2016-04-26,0.1,0.0
277,000407,胜利股份,2015,2016-04-26,0.2,0.0
278,000078,海王生物,2015,2016-04-26,0.0,15.0
279,000070,特发信息,2015,2016-04-26,0.3,0.0
280,000055,方大集团,2015,2016-04-26,1.0,0.0
281,000048,康达尔,2015,2016-04-26,1.1,0.0
282,000019,深深宝A,2015,2016-04-26,0.0,10.0
283,600891,秋林集团,2015,2016-04-26,0.8,0.0
284,600743,华远地产,2015,2016-04-26,0.8,0.0
285,600704,物产中大,2015,2016-04-26,2.5,3.0
286,600623,华谊集团,2015,2016-04-26,1.1,0.0
287,600619,海立股份,2015,2016-04-26,0.8,0.0
288,600606,绿地控股,2015,2016-04-26,2.0,0.0
289,600601,方正科技,2015,2016-04-26,0.1,0.0
290,600589,广东榕泰,2015,2016-04-26,0.1,0.0
291,600565,迪马股份,2015,2016-04-26,0.6,0.0
292,600559,老白干酒,2015,2016-04-26,3.0,15.0
293,600398,海澜之家,2015,2016-04-26,3.3,0.0
294,600243,青海华鼎,2015,2016-04-26,0.2,0.0
295,600123,兰花科创,2015,2016-04-26,1.0,0.0
296,300607,拓斯达,2015,2016-04-25,1.8,0.0
297,300496,中科创达,2015,2016-04-25,5.0,30.0
298,603025,大豪科技,2015,2016-04-25,4.0,0.0
299,002762,金发拉比,2015,2016-04-25,1.6,7.0
300,300487,蓝晓科技,2015,2016-04-25,2.5,0.0
301,300465,高伟达,2015,2016-04-25,0.5,0.0
302,300440,运达科技,2015,2016-04-25,2.6,10.0
303,603988,中电电机,2015,2016-04-25,1.7,0.0
304,002722,金轮股份,2015,2016-04-25,0.9,0.0
305,002729,好利来,2015,2016-04-25,1.0,0.0
306,300355,蒙草生态,2015,2016-04-25,0.7,10.0
307,002747,埃斯顿,2015,2016-04-25,4.0,10.0
308,002713,东易日盛,2015,2016-04-25,4.0,0.0
309,300377,赢时胜,2015,2016-04-25,3.0,10.0
310,002685,华东重机,2015,2016-04-25,0.3,0.0
311,002660,茂硕电源,2015,2016-04-25,0.2,0.0
312,300309,吉艾科技,2015,2016-04-25,0.4,0.0
313,002666,德联集团,2015,2016-04-25,0.6,0.0
314,300192,科斯伍德,2015,2016-04-25,0.5,0.0
315,300188,美亚柏科,2015,2016-04-25,0.3,0.0
316,300170,汉得信息,2015,2016-04-25,0.3,0.0
317,300141,和顺电气,2015,2016-04-25,1.0,0.0
318,002465,海格通信,2015,2016-04-25,1.5,0.0
319,002380,科远股份,2015,2016-04-25,0.3,0.0
320,002340,格林美,2015,2016-04-25,0.2,10.0
321,002333,罗普斯金,2015,2016-04-25,2.0,10.0
322,002303,美盈森,2015,2016-04-25,0.2,0.0
323,300444,双杰电气,2015,2016-04-25,1.5,0.0
324,300353,东土科技,2015,2016-04-25,0.1,0.0
325,002276,万马股份,2015,2016-04-25,1.0,0.0
326,002175,东方网络,2015,2016-04-25,1.0,16.0
327,002161,远望谷,2015,2016-04-25,0.1,0.0
328,002160,常铝股份,2015,2016-04-25,0.2,0.0
329,002170,芭田股份,2015,2016-04-25,1.1,0.0
330,002203,海亮股份,2015,2016-04-25,0.6,0.0
331,002195,二三四五,2015,2016-04-25,1.0,10.0
332,300388,国祯环保,2015,2016-04-25,0.5,0.0
333,300402,宝色股份,2015,2016-04-25,0.1,0.0
334,601211,国泰君安,2015,2016-04-25,5.2,0.0
335,000902,新洋丰,2015,2016-04-25,3.0,10.0
336,000156,华数传媒,2015,2016-04-25,0.4,0.0
337,600523,贵航股份,2015,2016-04-25,1.7,0.0
338,600518,康美药业,2015,2016-04-25,1.9,0.0
339,600175,美都能源,2015,2016-04-25,0.1,0.0
340,600093,禾嘉股份,2015,2016-04-25,0.4,0.0
341,300506,名家汇,2015,2016-04-23,1.0,0.0
342,603800,道森股份,2015,2016-04-23,1.0,0.0
343,603520,司太立,2015,2016-04-23,3.0,0.0
344,300468,四方精创,2015,2016-04-23,1.6,0.0
345,300492,山鼎设计,2015,2016-04-23,1.5,0.0
346,603117,万林股份,2015,2016-04-23,1.0,0.0
347,300433,蓝思科技,2015,2016-04-23,10.0,20.0
348,300374,恒通科技,2015,2016-04-23,0.3,0.0
349,002773,康弘药业,2015,2016-04-23,2.0,5.0
350,300369,绿盟科技,2015,2016-04-23,1.1,0.0
351,300413,快乐购,2015,2016-04-23,0.6,0.0
352,002679,福建金森,2015,2016-04-23,0.9,0.0
353,300308,中际装备,2015,2016-04-23,0.1,0.0
354,300310,宜通世纪,2015,2016-04-23,0.5,6.0
355,300350,华鹏飞,2015,2016-04-23,0.5,0.0
356,002651,利君股份,2015,2016-04-23,0.6,0.0
357,002646,青青稞酒,2015,2016-04-23,1.8,0.0
358,002632,道明光学,2015,2016-04-23,0.5,10.0
359,002731,萃华珠宝,2015,2016-04-23,0.8,0.0
360,002625,龙生股份,2015,2016-04-23,0.2,0.0
361,300265,通光线缆,2015,2016-04-23,0.5,0.0
362,002620,瑞和股份,2015,2016-04-23,1.5,0.0
363,300248,新开普,2015,2016-04-23,0.5,0.0
364,300366,创意信息,2015,2016-04-23,0.0,5.0
365,300182,捷成股份,2015,2016-04-23,0.9,5.0
366,002540,亚太科技,2015,2016-04-23,0.5,0.0
367,300151,昌红科技,2015,2016-04-23,0.3,0.0
368,603123,翠微股份,2015,2016-04-23,1.4,0.0
369,300119,瑞普生物,2015,2016-04-23,1.5,0.0
370,300128,锦富技术,2015,2016-04-23,0.1,0.0
371,002527,新时达,2015,2016-04-23,1.1,0.0
372,300106,西部牧业,2015,2016-04-23,0.1,0.0
373,300173,智慧松德,2015,2016-04-23,0.4,0.0
374,002421,达实智能,2015,2016-04-23,0.5,0.0
375,002339,积成电子,2015,2016-04-23,0.6,0.0
376,300035,中科电气,2015,2016-04-23,2.0,0.0
377,601888,中国国旅,2015,2016-04-23,5.0,0.0
378,300038,梅泰诺,2015,2016-04-23,0.3,0.0
379,002271,东方雨虹,2015,2016-04-23,1.0,0.0
380,002218,拓日新能,2015,2016-04-23,0.5,0.0
381,601999,出版传媒,2015,2016-04-23,0.4,0.0
382,002201,九鼎新材,2015,2016-04-23,0.1,0.0
383,002162,悦心健康,2015,2016-04-23,0.0,3.0
384,002133,广宇集团,2015,2016-04-23,0.8,0.0
385,002081,金螳螂,2015,2016-04-23,2.0,5.0
386,002308,威创股份,2015,2016-04-23,0.2,0.0
387,002078,太阳纸业,2015,2016-04-23,0.5,0.0
388,002089,新海宜,2015,2016-04-23,0.3,0.0
389,002146,荣盛发展,2015,2016-04-23,2.5,0.0
390,600973,宝胜股份,2015,2016-04-23,0.9,6.0
391,600975,新五丰,2015,2016-04-23,0.5,10.0
392,600467,好当家,2015,2016-04-23,0.2,10.0
393,000967,盈峰环境,2015,2016-04-23,0.4,5.0
394,000957,中通客车,2015,2016-04-23,5.0,10.0
395,000828,东莞控股,2015,2016-04-23,3.0,0.0
396,000823,超声电子,2015,2016-04-23,0.2,0.0
397,000821,京山轻机,2015,2016-04-23,0.1,0.0
398,000752,西藏发展,2015,2016-04-23,0.5,0.0
399,000700,模塑科技,2015,2016-04-23,1.0,10.0
400,000523,广州浪奇,2015,2016-04-23,0.2,0.0
401,600883,博闻科技,2015,2016-04-23,1.0,0.0
402,000069,华侨城A,2015,2016-04-23,0.7,0.0
403,600640,号百控股,2015,2016-04-23,0.3,0.0
404,600509,天富能源,2015,2016-04-23,2.0,0.0
405,600395,盘江股份,2015,2016-04-23,0.1,0.0
406,600383,金地集团,2015,2016-04-23,4.2,0.0
407,600360,华微电子,2015,2016-04-23,0.2,0.0
408,600288,大恒科技,2015,2016-04-23,0.2,0.0
409,600160,巨化股份,2015,2016-04-23,1.0,0.0
410,600113,浙江东日,2015,2016-04-23,0.1,0.0
411,600033,福建高速,2015,2016-04-23,1.0,0.0
412,600006,东风汽车,2015,2016-04-23,0.5,0.0
413,603311,金海环境,2015,2016-04-22,0.5,0.0
414,002779,中坚科技,2015,2016-04-22,1.2,5.0
415,300460,惠伦晶体,2015,2016-04-22,0.7,0.0
416,300489,中飞股份,2015,2016-04-22,1.3,10.0
417,300417,南华仪器,2015,2016-04-22,2.0,10.0
418,300411,金盾股份,2015,2016-04-22,0.5,0.0
419,002735,王子新材,2015,2016-04-22,0.8,0.0
420,300397,天和防务,2015,2016-04-22,0.0,10.0
421,300333,兆日科技,2015,2016-04-22,0.5,0.0
422,603366,日出东方,2015,2016-04-22,2.0,0.0
423,002682,龙洲股份,2015,2016-04-22,0.8,0.0
424,300452,山河药辅,2015,2016-04-22,2.0,10.0
425,300304,云意电气,2015,2016-04-22,2.0,0.0
426,002650,加加食品,2015,2016-04-22,0.4,0.0
427,002638,勤上股份,2015,2016-04-22,0.0,15.0
428,300276,三丰智能,2015,2016-04-22,0.1,0.0
429,002640,跨境通,2015,2016-04-22,0.5,10.0
430,603299,井神股份,2015,2016-04-22,0.5,0.0
431,002641,永高股份,2015,2016-04-22,0.5,0.0
432,002610,爱康科技,2015,2016-04-22,1.0,0.0
433,002618,丹邦科技,2015,2016-04-22,0.4,10.0
434,300234,开尔新材,2015,2016-04-22,0.3,0.0
435,601311,骆驼股份,2015,2016-04-22,2.2,0.0
436,002592,八菱科技,2015,2016-04-22,2.0,0.0
437,601113,华鼎股份,2015,2016-04-22,0.5,0.0
438,601218,吉鑫科技,2015,2016-04-22,0.2,0.0
439,002579,中京电子,2015,2016-04-22,0.3,0.0
440,002698,博实股份,2015,2016-04-22,0.7,0.0
441,300198,纳川股份,2015,2016-04-22,0.1,0.0
442,002609,捷顺科技,2015,2016-04-22,1.0,0.0
443,300165,天瑞仪器,2015,2016-04-22,1.0,10.0
444,300153,科泰电源,2015,2016-04-22,1.0,0.0
445,002528,英飞拓,2015,2016-04-22,0.0,3.0
446,002519,银河电子,2015,2016-04-22,2.5,0.0
447,002498,汉缆股份,2015,2016-04-22,0.4,0.0
448,002615,哈尔斯,2015,2016-04-22,0.5,5.0
449,002477,雏鹰农牧,2015,2016-04-22,1.2,20.0
450,002475,立讯精密,2015,2016-04-22,0.9,5.0
451,002614,蒙发利,2015,2016-04-22,1.0,0.0
452,300129,泰胜风能,2015,2016-04-22,0.5,0.0
453,300113,顺网科技,2015,2016-04-22,2.5,13.0
454,002445,中南文化,2015,2016-04-22,0.1,0.0
455,002440,闰土股份,2015,2016-04-22,4.0,0.0
456,300061,康耐特,2015,2016-04-22,0.2,0.0
457,002394,联发股份,2015,2016-04-22,3.0,0.0
458,002375,亚厦股份,2015,2016-04-22,0.6,0.0
459,002352,顺丰控股,2015,2016-04-22,1.4,10.0
460,002309,中利集团,2015,2016-04-22,1.0,0.0
461,300042,朗科科技,2015,2016-04-22,1.0,0.0
462,300064,豫金刚石,2015,2016-04-22,0.2,0.0
463,002556,辉隆股份,2015,2016-04-22,1.0,5.0
464,002782,可立克,2015,2016-04-22,1.0,15.0
465,300108,双龙股份,2015,2016-04-22,1.0,5.0
466,603188,亚邦股份,2015,2016-04-22,5.0,0.0
467,002446,盛路通信,2015,2016-04-22,0.4,0.0
468,002251,步步高,2015,2016-04-22,1.5,0.0
469,601777,力帆股份,2015,2016-04-22,1.0,0.0
470,002420,毅昌股份,2015,2016-04-22,0.1,0.0
471,002227,奥特迅,2015,2016-04-22,0.2,0.0
472,002204,大连重工,2015,2016-04-22,0.2,10.0
473,002197,证通电子,2015,2016-04-22,0.6,0.0
474,002328,新朋股份,2015,2016-04-22,0.5,0.0
475,002157,正邦科技,2015,2016-04-22,1.0,0.0
476,002216,三全食品,2015,2016-04-22,0.1,0.0
477,002112,三变科技,2015,2016-04-22,0.1,0.0
478,002154,报喜鸟,2015,2016-04-22,0.1,0.0
479,002287,奇正藏药,2015,2016-04-22,4.1,0.0
480,002073,软控股份,2015,2016-04-22,0.3,0.0
481,601168,西部矿业,2015,2016-04-22,0.5,0.0
482,002185,华天科技,2015,2016-04-22,0.6,3.0
