,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
47,603278,大业股份,0.29,11.54,2.37,12.91,0.53,4477.34,10.22,,10-23
48,300719,安达维尔,,,16.19,19.67,1.4,4406.39,-34.25,,10-19
49,603809,豪能股份,1.73,30.31,,27.76,1.33,13641.78,29.21,,10-18
50,300716,国立科技,,,3.6,19.47,-0.58,3997.69,183.15,,10-18
51,603507,振江股份,0.13,,1.5,5.9,-0.18,813.34,-8.91,,10-17
52,300718,长盛轴承,1.12,8.74,5.22,23.74,1.2,8394.07,8.69,,10-16
53,603856,东宏股份,0.59,-38.54,,14.4,-0.12,8756.58,-37.28,,10-16
54,603937,丽岛新材,0.39,-7.14,,11.61,0.5,6087.61,-7.22,,10-12
55,603912,佳力图,0.42,,2.72,18.23,0.29,4240.57,10.23,,10-12
56,300713,英可瑞,0.49,122.73,1.95,28.71,0.53,2091.04,123.6,,10-11
57,300712,永福股份,0.62,-8.82,2.52,29.48,0.46,6295.96,-2.36,,10-11
58,300711,广哈通信,0.48,118.18,1.69,24.38,0.54,4670.1,115.92,,10-11
59,002910,庄园牧场,0.62,87.88,,14.0,2.36,6540.81,88.83,,10-10
60,603289,泰瑞机器,0.44,57.14,2.28,20.53,0.59,6667.15,58.35,,10-10
61,002910,庄园牧场,0.62,87.88,,14.0,2.36,6540.81,88.83,,10-10
62,603607,京华激光,,,16.6,29.21,6.52,5398.88,25.41,,09-28
63,002909,集泰股份,,,2.12,18.79,0.39,2762.28,-23.45,,09-28
64,603722,阿科力,0.44,193.33,2.38,23.05,0.28,2675.69,191.49,,09-27
65,603396,金辰股份,0.61,-12.13,4.98,13.06,-0.58,3435.63,-3.02,,09-27
66,300710,万隆光电,0.67,74.51,4.74,15.13,0.64,3246.04,74.52,,09-27
67,002907,华森制药,,,3.65,22.37,0.25,5875.47,102.97,,09-26
68,002908,德生科技,0.79,70.89,4.55,45.97,1.79,7861.28,73.91,,09-25
69,603683,晶华新材,0.74,7.32,,25.44,0.92,5899.35,10.86,,09-25
70,603466,风语筑,,,,25.82,,6455.77,207.22,,09-25
71,300709,精研科技,,,9.53,29.38,1.49,3260.24,494.23,,09-21
72,300707,威唐工业,1.5,-1.36,1.91,34.85,0.78,3125.01,34.97,,09-20
73,603829,洛凯股份,0.41,13.89,2.05,22.28,0.32,4138.09,14.19,,09-20
74,002905,金逸影视,1.09,194.59,,34.09,4.58,13750.69,195.7,,09-20
75,300708,聚灿光电,0.33,375.14,1.83,19.36,0.43,5704.58,394.26,,09-19
76,603499,翔港科技,,,6.64,27.33,0.8,5144.73,-13.44,,09-18
77,603110,东方材料,0.73,19.67,,26.04,1.13,5585.67,18.59,,09-18
78,002906,华阳集团,0.6,-24.05,,11.31,,23879.24,-24.47,,09-18
79,002903,宇环数控,0.24,60.0,2.73,8.9,0.52,1804.08,65.46,,09-18
80,300706,阿石创,0.34,112.5,2.69,21.93,-0.16,1591.88,110.81,,09-13
81,603103,横店影视,,,1.39,54.43,1.11,11852.39,478.87,,09-13
82,603136,天目湖,0.95,86.27,,27.29,2.95,5692.68,85.1,,09-13
83,002902,铭普光磁,0.65,32.65,3.71,19.23,0.26,6827.44,33.22,,09-12
84,300705,九典制药,0.8,31.15,4.43,19.43,0.64,3779.26,49.57,,09-12
85,603367,辰欣药业,0.62,5.08,,12.0,0.08,22015.2,5.69,,09-11
86,603378,亚士创能,0.68,74.36,,32.3,0.27,9868.24,88.89,,09-11
87,601086,国芳集团,0.27,-15.63,1.7,16.46,0.12,13460.44,-15.92,,09-11
88,300703,创源文化,0.46,,1.82,28.95,0.77,2784.89,-15.42,,09-06
89,002901,大博医疗,,,,47.8,,13928.96,43.88,,09-05
90,603157,拉夏贝尔,1.27,11.4,,30.79,1.7,50345.2,23.61,,09-05
91,603363,傲农生物,,,,32.49,-0.11,4274.51,71.04,,09-05
92,300654,世纪天鸿,0.3,-30.23,2.6,12.3,0.7,2109.06,-30.23,,09-05
93,603963,大理药业,2.0,8.7,,27.99,1.92,10007.0,8.73,,09-04
94,002900,哈三联,0.95,35.71,3.85,29.1,0.73,14698.36,40.8,,09-04
95,603922,金鸿顺,1.19,-10.53,4.33,22.15,1.52,11459.45,-16.73,,09-04
96,603055,台华新材,0.17,-29.17,2.42,7.19,0.45,8064.03,-30.21,,09-01
97,300701,森霸股份,0.5,4.17,2.11,25.91,0.6,2981.94,3.94,,08-31
98,603106,恒银金融,,,,19.65,,6372.46,9.11,,08-31
99,300702,天宇股份,0.27,-27.03,5.07,5.26,0.89,2413.98,-28.13,,08-30
100,603533,掌阅科技,0.19,11.76,,43.14,0.22,5745.57,10.03,,08-30
101,603321,梅轮电梯,0.38,,1.45,32.8,0.33,8842.21,9.02,,08-28
102,002899,英派斯,,,,34.04,,7431.99,22.08,,08-28
103,603648,畅联股份,0.45,4.65,2.03,24.94,0.52,10527.84,12.77,,08-24
104,603386,广东骏亚,,,,28.86,,4334.76,85.37,,08-22
105,300700,岱勒新材,0.56,,2.7,23.46,-0.05,3365.67,30.15,,08-22
106,002897,意华股份,0.82,-9.89,4.89,18.25,1.14,6536.47,-9.93,,08-21
107,603277,银都股份,0.36,-68.42,,45.32,1.26,12093.3,41.6,10派13.4,08-21
108,002898,赛隆药业,0.26,-38.72,1.31,22.82,0.48,2819.08,-38.55,,08-21
109,603882,金域医学,,,,12.24,,3125.6,-40.4,,08-21
110,603527,众源新材,0.41,105.0,,14.97,0.89,3716.72,105.37,,08-16
111,002896,中大力德,,,46.6,16.64,7.32,3539.91,1.23,,08-16
112,300697,电工合金,,,1.92,27.85,2.67,5596.31,29.12,,08-16
113,603183,建研院,0.63,5.0,27.54,20.74,5.24,3768.97,4.18,,08-15
114,300699,光威复材,0.18,-33.33,3.76,5.05,1.6,5101.99,-31.53,,08-15
115,603500,祥和实业,,,,26.88,,4941.15,35.96,,08-15
116,300698,万马科技,0.05,-200.0,1.84,5.61,0.29,503.72,-318.87,,08-14
117,300696,爱乐达,0.69,72.5,3.25,22.94,0.47,3385.31,90.27,,08-09
118,603079,圣达生物,0.73,-24.74,,14.45,0.57,4378.51,-19.8,,08-09
119,603813,原尚股份,0.7,62.79,3.37,23.37,0.96,4225.35,63.21,,08-08
120,002895,川恒股份,,,,3.97,,5184.84,-95.18,,08-07
121,002893,华通热力,0.5,,2.52,21.65,0.81,4472.46,21.76,,08-07
122,300695,兆丰股份,2.0,92.31,9.14,24.6,1.87,10011.17,93.44,,08-07
123,603127,昭衍新药,0.8,122.22,2.59,34.91,1.34,4899.62,119.83,,08-07
124,603976,正川股份,0.85,25.0,5.43,16.58,0.95,6891.31,25.89,,07-31
125,603129,春风动力,1.14,111.11,0.54,,0.51,9089.9,111.87,,07-31
126,603557,起步股份,,,,27.81,,10518.73,127.86,,07-31
127,603181,皇马科技,1.96,-13.66,11.99,15.99,0.91,8045.3,-13.67,,07-31
128,002892,科力尔,0.75,33.93,2.45,35.6,0.65,4939.22,34.64,,07-31
129,300693,盛弘股份,,,,38.45,,3123.33,41.81,,07-31
130,601949,中国出版,0.33,-36.54,2.22,16.15,0.65,47672.28,-29.37,,07-31
131,002891,中宠股份,0.12,,,4.97,0.36,906.28,-43.51,,07-31
132,300692,中环环保,,,3.21,27.07,0.54,3184.71,24.12,,07-31
133,300689,澄天伟业,0.51,30.77,3.81,14.32,0.84,2594.39,30.57,,07-27
134,300688,创业黑马,0.14,-566.67,,19.25,,715.81,-520.53,,07-27
135,300690,双一科技,1.18,87.3,4.63,28.7,1.34,6125.54,86.87,,07-26
136,300691,联合光电,0.59,,,18.05,,3469.03,1028.48,,07-25
137,603602,纵横通信,0.8,5.26,4.55,19.29,0.62,4800.14,5.36,,07-25
138,603619,中曼石油,0.17,21.43,1.93,7.89,0.75,6086.09,24.43,,07-24
139,603721,中广天择,0.48,60.0,3.4,14.72,0.71,3594.96,59.8,,07-24
140,603978,深圳新星,1.68,20.0,7.46,24.4,1.82,10069.26,19.85,,07-24
141,603359,东珠景观,0.8,6.67,4.71,18.65,-0.86,12588.62,6.66,,07-24
142,300687,赛意信息,,,1.5,35.48,-0.32,2595.75,44.85,,07-21
143,603458,勘设股份,1.62,-5.81,6.47,27.83,3.03,15080.96,-6.05,,07-20
144,002890,弘宇股份,0.54,-14.29,4.3,13.42,1.61,2693.93,-15.05,,07-20
145,300685,艾德生物,,,,35.17,,1913.89,-13.2,,07-20
146,603535,嘉诚国际,0.62,-3.13,,13.7,0.52,6990.1,-3.28,,07-19
147,300683,海特生物,1.59,31.4,7.04,28.96,1.78,10991.2,41.54,,07-19
148,603860,中公高科,0.98,-5.77,4.34,25.19,1.0,4908.86,-5.25,,07-19
149,603880,南卫股份,0.71,10.94,2.79,27.34,0.98,5338.02,11.11,,07-18
150,300686,智动力,0.63,-35.05,2.46,28.24,0.97,5936.26,-34.66,,07-17
151,603825,华扬联众,0.76,-44.53,3.89,21.23,0.85,9128.41,10.84,,07-13
152,300681,英搏尔,,,9.83,128.97,3.92,2867.58,733.1,,07-12
153,603357,设计总院,0.56,,2.3,32.13,0.31,12492.02,-48.75,,07-12
154,300682,朗新科技,0.36,129.01,3.73,23.19,0.25,12681.09,399.9,,07-12
155,300680,隆盛科技,0.32,-23.81,3.16,14.15,-0.21,1433.8,-23.77,,07-11
156,300679,电连技术,2.51,33.51,7.4,50.28,2.4,20734.1,33.95,,07-11
157,603233,大参林,0.98,34.25,2.5,54.33,2.24,26550.16,34.51,,07-11
158,002889,东方嘉盛,0.93,16.25,,15.01,1.63,9346.11,16.52,,07-10
159,603063,禾望电气,0.68,,2.76,31.95,0.32,24461.56,93.73,,07-10
160,601326,秦港股份,0.39,-4.88,,16.42,0.59,198014.47,12.23,,07-04
161,300678,中科信息,0.54,0.62,3.6,15.93,-0.08,4033.48,0.63,,07-04
162,601619,嘉泽新能,0.04,17.45,,5.64,0.55,5046.16,17.46,,07-03
163,603676,卫信康,,,,38.72,,10673.59,28.67,,07-03
164,002888,惠威科技,0.56,5.66,2.98,22.22,0.66,3409.28,7.88,,07-03
165,300677,英科医疗,,,2.89,10.9,1.33,3185.43,197.78,,07-03
166,603612,索通发展,0.89,270.83,7.17,13.17,1.15,16058.29,265.48,,06-28
167,603707,健友股份,0.14,-30.0,2.87,4.93,0.5,5049.0,-28.2,,06-28
168,002884,凌霄泵业,1.98,20.0,9.21,22.93,1.66,11507.84,47.32,,06-27
169,002887,绿茵生态,1.41,19.49,6.28,25.25,-0.45,7495.59,19.29,,06-27
170,300676,华大基因,0.11,-93.37,13.81,3.32,-0.1,2812.07,-79.3,,06-27
171,300675,建科院,0.2,-15.42,2.23,9.45,0.08,2244.75,-15.43,,06-26
172,603387,基蛋生物,0.76,,1.67,63.25,1.0,7513.59,14.49,,06-26
173,603595,东尼电子,,,,53.03,,4266.08,97.3,,06-22
174,300672,国科微,,,5.35,27.55,2.07,3984.92,308.99,,06-20
175,603757,大元泵业,,,,27.91,1.13,5109.04,27.63,,06-20
176,603730,岱美股份,0.62,-36.73,5.47,25.54,1.25,22786.09,29.4,,06-19
177,603305,旭升股份,,,,18.6,,3427.48,48.91,,06-19
178,603331,百达精工,0.47,17.5,2.76,16.55,1.02,4215.46,17.89,,06-15
179,603933,睿能科技,0.61,-6.35,3.23,20.78,0.58,4565.24,7.12,,06-15
180,300671,富满电子,,,4.65,13.56,0.09,2555.46,1.21,,06-14
181,300670,大烨智能,0.58,357.64,,41.31,0.58,3798.55,406.41,,06-14
182,002885,京泉华,0.39,200.0,4.19,9.68,0.42,2321.13,188.44,,06-13
183,603801,志邦股份,0.97,41.26,,47.47,2.67,10650.4,43.88,,06-12
184,603617,君禾股份,0.44,25.71,3.12,20.04,0.59,3041.88,22.86,,06-12
185,002886,沃特股份,0.7,99.63,,31.01,0.69,3491.71,99.65,,06-12
186,300669,沪宁股份,,,,34.28,,2974.34,22.08,,06-09
187,603938,三孚股份,0.81,44.64,3.79,24.13,0.28,9125.71,45.07,,06-08
188,603043,广州酒家,0.64,-48.8,1.98,35.65,0.72,22503.51,2.12,,06-07
189,002883,中设股份,,,4.51,38.96,0.73,2926.99,101.0,,06-06
190,300667,必创科技,0.38,-33.33,2.06,20.05,0.12,1915.26,-4.88,,06-05
191,300668,杰恩设计,,,,,,2550.62,-10.3,,06-02
192,002882,金龙羽,0.23,,,12.51,0.22,7768.73,7.33,,06-02
193,603380,易德龙,0.61,-59.33,,65.02,3.75,6857.33,101.67,,06-01
194,603335,迪生力,0.16,14.29,,12.51,0.41,3093.68,28.3,,06-01
195,002881,美格智能,0.34,-20.93,1.88,20.46,0.15,2462.5,37.64,,05-31
196,603679,华体科技,0.47,-12.28,2.52,20.39,0.15,3556.93,-12.28,,05-31
197,300665,飞鹿股份,0.64,10.34,3.39,21.08,0.51,3278.75,10.34,,05-25
198,603980,吉华集团,2.1,271.15,6.54,82.05,3.94,83897.53,271.35,,05-24
199,603226,菲林格尔,0.64,60.0,,21.81,1.21,4171.02,61.02,,05-24
200,603879,永悦科技,0.42,7.69,1.81,24.9,0.46,4342.07,10.92,,05-23
201,300666,江丰电子,0.12,,1.28,9.49,0.17,1908.53,2.82,,05-23
202,002880,卫光生物,1.24,12.73,3.81,37.74,1.66,10054.15,13.12,,05-22
203,002879,长缆科技,0.85,37.1,5.0,18.36,0.94,8719.66,39.27,,05-22
204,603536,惠发股份,0.68,-6.85,3.82,18.96,1.08,6084.44,-7.95,,05-22
205,300661,圣邦股份,1.33,24.61,4.1,35.36,1.65,5990.07,24.62,,05-18
206,300663,科蓝软件,0.39,0.0,3.61,14.46,-0.21,3445.35,10.89,,05-17
207,002878,元隆雅图,0.64,166.67,,22.58,0.38,3618.03,171.0,,05-17
208,300662,科锐国际,0.37,,2.48,30.09,0.76,5052.87,69.04,,05-17
209,603200,上海洗霸,0.88,31.5,,19.73,-0.16,4846.48,31.49,,05-16
210,603496,恒为科技,0.46,-82.31,,24.58,0.61,3234.04,24.35,,05-16
211,002877,智能自控,0.59,-14.49,2.71,23.71,0.33,5387.6,-14.37,,05-15
212,603286,日盈电子,0.72,7.46,3.59,22.25,1.08,4746.24,28.47,,05-15
213,002876,三利谱,1.16,70.59,5.05,25.99,0.19,6969.47,71.52,,05-12
214,300660,江苏雷利,1.98,8.79,,32.19,1.8,14984.24,8.5,,05-11
215,603042,华脉科技,0.35,,3.22,10.67,0.54,3324.63,24.87,,05-11
216,603326,我乐家居,,,,32.78,,3742.54,-6.92,,05-10
217,002875,安奈儿,1.05,,,41.56,1.34,7896.89,40.73,,05-10
218,300658,延江股份,,,2.02,35.0,0.13,4230.15,98.3,,05-09
219,603316,诚邦股份,0.25,-19.35,2.18,12.35,-0.51,3868.78,-17.87,,05-08
220,603196,日播时尚,0.46,-26.51,2.4,20.6,0.67,8247.34,-26.51,,05-08
221,300659,中孚信息,0.08,-88.73,1.65,4.94,0.39,460.81,-88.94,,05-08
222,300656,民德电子,0.69,29.34,1.33,45.02,1.15,2779.43,28.68,,05-05
223,002873,新天药业,0.64,121.1,3.69,19.04,0.72,3312.4,119.44,10派1.2,05-04
224,603855,华荣股份,0.62,6.9,2.77,22.82,0.75,15273.25,7.64,,05-03
225,300655,晶瑞股份,,,3.52,18.62,0.64,4042.48,77.79,,05-03
226,002872,天圣制药,1.13,26.97,8.73,14.05,1.21,16457.31,30.67,,05-02
227,300657,弘信电子,1.13,25.56,5.29,23.27,1.58,8822.48,25.78,,05-02
228,603197,保隆科技,0.47,33.05,4.93,10.04,0.58,4161.3,33.06,,05-02
229,603383,顶点软件,0.81,-51.2,6.61,25.05,2.0,4847.92,-2.56,,05-02
230,300653,正海生物,,,,74.55,,3366.05,113.48,,04-28
231,002871,伟隆股份,1.0,35.14,5.32,21.08,0.92,5083.33,34.69,,04-27
232,603776,永安行,1.11,81.97,4.71,39.85,2.88,6830.92,87.48,,04-27
233,603180,金牌厨柜,0.8,35.59,3.23,27.9,1.58,4002.76,30.13,,04-27
234,603086,先达股份,1.98,69.23,9.13,24.47,2.32,11891.68,69.76,,04-26
235,300652,雷迪克,0.84,,2.42,30.51,0.87,5519.45,63.49,,04-25
236,603758,秦安股份,0.6,20.0,,23.86,0.47,20988.5,20.68,,04-25
237,603269,海鸥股份,0.49,-14.04,5.45,9.36,0.15,3383.59,-10.53,,04-25
238,002870,香山股份,0.9,3.45,2.5,29.85,1.05,7459.95,3.7,,04-25
239,603488,展鹏科技,0.53,-5.36,2.08,28.52,0.5,8259.06,-5.68,,04-24
240,603488,展鹏科技,0.53,-5.36,2.08,28.52,0.5,8259.06,-5.68,,04-24
241,300649,杭州园林,0.49,-28.99,3.23,15.46,-0.24,2344.19,-28.82,,04-20
242,002869,金溢科技,0.7,,2.81,27.86,1.0,5779.25,19.46,,04-20
243,603985,恒润股份,0.63,167.36,5.12,12.97,0.93,3789.26,167.4,,04-20
244,300651,金陵体育,0.94,108.47,4.71,24.27,0.43,4886.35,112.25,,04-20
245,300650,太龙照明,0.64,-3.03,2.85,25.17,0.3,2867.65,-3.71,,04-19
246,603113,金能科技,0.25,31.58,3.04,8.42,0.69,14820.81,30.88,,04-19
247,603896,寿仙谷,0.66,10.0,3.06,22.93,0.98,6925.12,28.13,,04-18
248,603728,鸣志电器,0.39,25.68,,18.16,0.44,9290.89,25.68,,04-18
249,603229,奥翔药业,0.45,28.57,,45.15,0.46,2150.1,38.25,,04-17
250,300643,万通智控,,,,33.7,0.65,3903.66,200.44,,04-13
251,603501,韦尔股份,0.28,-85.26,,24.52,0.14,9797.2,-23.05,,04-12
252,300647,超频三,0.49,,1.87,30.84,0.43,4441.93,23.34,,04-12
253,603505,金石资源,0.2,-33.33,,10.08,0.44,3673.5,-31.7,,04-12
254,300648,星云股份,0.41,,2.28,23.83,-0.23,1867.14,-12.07,,04-11
255,603320,迪贝电气,0.44,-18.52,3.42,13.75,1.13,3295.82,-19.25,,04-11
256,300642,透景生命,0.8,,2.91,31.85,0.91,3600.32,59.47,,04-10
257,002868,绿康生化,0.35,-5.41,2.12,17.62,0.7,3144.94,-4.61,,04-10
258,002867,周大生,0.81,32.79,,27.54,0.31,32444.62,32.62,,04-10
259,300645,正元智慧,0.8,26.98,5.17,19.87,0.81,3618.46,26.85,,04-10
260,603787,新日股份,0.28,-41.67,,9.32,0.86,4257.65,-41.81,,04-07
261,603232,格尔软件,0.92,2.22,4.41,22.77,0.69,4217.24,4.52,,04-07
262,603767,中马传动,1.45,30.63,,27.34,1.58,15927.58,30.63,,04-07
263,300554,三超新材,0.76,,3.99,24.93,0.33,2954.77,30.78,,04-07
264,603920,世运电路,0.46,12.2,2.34,21.38,0.87,14388.08,12.85,,04-06
265,603096,新经典,0.98,,,24.56,0.06,9769.4,61.65,,04-06
266,300514,友讯达,0.66,,2.18,35.78,0.45,4763.61,70.32,,04-06
267,002866,传艺科技,0.46,,1.94,26.82,0.24,4252.15,51.12,,04-06
268,002865,钧达股份,0.62,3.33,5.09,13.09,1.55,5621.09,3.31,,04-05
269,300640,德艺文创,0.49,47.67,1.44,34.45,0.33,2923.87,47.81,,03-30
270,300604,长川科技,,,,46.88,,2426.22,144.5,,03-30
271,603081,大丰实业,0.39,8.33,,23.58,0.18,13681.66,7.94,,03-28
272,603803,瑞斯康达,0.52,36.84,5.72,15.57,0.44,18687.65,34.46,,03-28
273,300641,正丹股份,0.24,166.67,1.58,16.56,0.3,5216.46,173.98,,03-27
274,002863,今飞凯达,0.35,-5.41,2.76,13.58,0.67,5817.81,-5.02,,03-27
275,002862,实丰文化,0.55,,3.54,16.78,1.29,3285.16,1.42,,03-27
276,603926,铁流股份,1.22,-6.15,3.86,33.25,1.57,10999.62,-6.12,,03-27
277,603139,康惠制药,0.84,9.09,,17.24,0.3,6274.19,12.4,,03-27
278,603078,江化微,1.46,,6.38,25.46,1.38,6583.14,241.32,,03-23
279,002861,瀛通通讯,1.5,36.36,,37.08,1.2,13765.78,41.09,,03-23
280,300638,广和通,0.42,,1.46,46.73,0.81,2522.57,269.56,,03-23
281,300637,扬帆新材,0.41,95.24,2.56,17.13,0.65,3691.04,94.27,,03-22
282,300639,凯普生物,1.02,108.16,5.11,27.86,0.51,6345.91,117.55,,03-22
283,603050,科林电气,0.74,-24.49,5.2,13.55,-0.02,5134.15,-11.07,,03-22
284,603826,坤彩科技,0.31,13.67,1.17,30.09,0.33,8287.37,12.85,,03-21
285,601366,利群股份,0.49,0.0,3.26,15.91,0.77,33391.8,0.42,,03-21
286,603797,联泰环保,0.3,11.11,,8.62,0.94,4792.54,10.89,,03-21
287,002860,星帅尔,0.96,50.0,3.82,28.0,0.75,5393.11,49.71,,03-21
288,300636,同和药业,,,,39.84,,3920.84,132.23,,03-17
289,603538,美诺华,0.81,5.19,,14.54,0.84,7273.01,5.4,,03-16
290,300633,开立医疗,0.37,,1.24,31.52,0.32,13175.25,86.49,,03-16
291,300632,光莆股份,0.25,-14.17,2.4,10.96,0.39,2161.42,-14.5,,03-16
292,603906,龙蟠科技,0.56,,3.2,18.33,0.33,8350.54,30.71,,03-14
293,603385,惠达卫浴,0.63,40.0,,7.48,1.0,13528.32,44.58,,03-13
294,002859,洁美科技,0.74,32.14,,20.34,0.78,5556.89,32.87,,03-13
295,002858,力盛赛车,0.6,9.09,3.69,17.34,0.58,2826.4,12.76,,03-13
296,300635,达安股份,0.79,3.95,3.62,24.01,-0.69,4746.79,10.71,,03-13
297,603586,金麒麟,0.9,-2.17,4.48,21.81,1.28,14189.33,4.46,,03-13
298,603041,美思德,0.91,4.6,,23.93,0.91,6851.71,4.73,,03-10
299,603303,得邦照明,1.68,71.46,,54.82,1.9,30317.89,71.46,,03-10
300,300631,久吾高科,1.23,-13.28,6.42,21.12,-0.28,5931.95,-13.28,,03-09
301,300629,新劲刚,0.39,-30.36,3.29,12.64,0.94,1958.69,-30.05,,03-09
302,002857,三晖电气,0.62,34.78,2.68,25.6,0.9,3701.96,34.85,,03-08
303,603833,欧派家居,1.03,,4.18,28.12,2.43,38531.64,60.89,,03-07
304,603656,泰禾光电,1.28,23.08,4.37,33.67,0.99,7270.22,22.92,,03-07
305,002774,快意电梯,0.42,23.18,,28.4,0.34,10104.63,25.21,,03-06
306,300630,普利制药,0.4,48.15,2.42,17.46,0.62,3666.52,47.9,,03-06
307,300627,华测导航,0.52,-230.0,2.14,30.64,-0.05,3108.31,-308.34,,03-02
308,300628,亿联网络,2.69,50.28,4.47,59.41,2.33,15057.0,50.43,,03-02
309,300626,华瑞股份,0.31,0.0,2.83,11.75,1.05,2311.03,-0.66,,03-01
310,002855,捷荣技术,0.84,,3.59,26.73,0.69,15199.78,31.75,,02-28
311,603133,碳元科技,0.96,50.0,,38.51,0.73,14901.29,48.33,,02-28
312,603960,克来机电,0.47,-18.97,2.79,18.04,0.18,2832.78,-18.32,,02-28
313,300625,三雄极光,0.84,35.48,8.15,39.17,1.99,17076.45,35.08,,02-27
314,603517,绝味食品,0.66,22.22,,27.04,1.18,23633.82,22.57,,02-27
315,603179,新泉股份,0.4,25.0,3.68,11.41,0.48,4748.73,22.82,,02-27
316,002856,美芝股份,0.54,-15.63,,17.14,-1.41,4067.54,-15.91,,02-27
317,603811,诚意药业,0.84,47.37,3.86,24.17,1.32,5385.38,47.55,,02-23
318,603903,中持股份,0.55,41.03,,16.07,0.65,3891.34,46.88,,02-22
319,002853,皮阿诺,1.5,,5.23,41.54,0.81,6419.26,16.73,,02-22
320,300623,捷捷微电,1.1,15.79,5.32,22.37,1.3,7722.44,16.59,,02-22
321,300622,博士眼镜,0.53,3.92,3.7,14.97,0.89,3391.24,3.12,,02-22
322,603991,至正股份,0.73,35.19,3.13,42.47,0.44,3008.15,43.57,,02-22
323,300620,光库科技,,,2.32,51.77,0.54,2443.58,19.52,,02-21
